500	[1, 1, 1, 1, 1]	101.71764587567016	99.22182375045615
10	[2]	97.52291709847248	99.42238391835194
50	[2]	92.87269353804356	96.638850707076
100	[2]	92.34919247289797	90.67888691491935
200	[2]	93.52536942209338	93.64550743868757
500	[2]	92.06663302605743	94.38390300148392
10	[2, 2]	100.80899366135377	97.67572091851996
50	[2, 2]	94.28726315979249	94.48269940990349
100	[2, 2]	95.80295094638177	95.20539859570545
200	[2, 2]	94.83034951708333	96.8802066531689
500	[2, 2]	94.27230229046764	94.64867386089001
10	[2, 2, 2]	101.46553288709028	102.45322681694982
50	[2, 2, 2]	97.53752517003393	99.14308957457182
100	[2, 2, 2]	97.08052231327612	98.25268343545731
200	[2, 2, 2]	96.04110223364118	95.95140928483329
500	[2, 2, 2]	97.13965742905445	101.06751528705267
10	[2, 2, 2, 2]	101.10273632696901	101.58952412702912
50	[2, 2, 2, 2]	97.18127484580116	95.92634676010412
100	[2, 2, 2, 2]	100.01330898359716	97.4535961297946
200	[2, 2, 2, 2]	100.40659792318162	98.11779150462883
500	[2, 2, 2, 2]	100.55735391831558	102.25059071751065
10	[2, 2, 2, 2, 2]	102.32748814778199	102.4945919981434
50	[2, 2, 2, 2, 2]	99.58923287305538	98.22558642541829
100	[2, 2, 2, 2, 2]	100.2283775453933	103.14302534193547
200	[2, 2, 2, 2, 2]	100.5935512853718	100.00064924605437
500	[2, 2, 2, 2, 2]	102.45789476183499	101.48441669579586
10	[5]	98.01606605716171	93.60352264613282
50	[5]	93.48402772854966	95.17163784162251
100	[5]	89.81160008144461	89.71731703226118
200	[5]	89.5136060372563	91.33557368697298
500	[5]	90.17522264784701	89.88897792231872
10	[5, 5]	96.55432599538419	97.39119089501855
50	[5, 5]	90.83119617605534	93.29376077276538
100	[5, 5]	89.88680330755913	89.1315067362054
200	[5, 5]	89.40690594358425	88.80238385017185
500	[5, 5]	90.37171106636488	92.26449339259341
10	[5, 5, 5]	100.21000184729509	98.44672315880233
50	[5, 5, 5]	94.25997908188519	93.90431402334336
100	[5, 5, 5]	92.85235373820983	93.09593237697565
200	[5, 5, 5]	91.02244662044548	92.3467444418909
500	[5, 5, 5]	90.80500692592868	94.58745247937098
10	[5, 5, 5, 5]	99.87084826065593	97.15256367583048
50	[5, 5, 5, 5]	96.69914258767608	94.58918820478895
100	[5, 5, 5, 5]	96.47314967077723	94.95386617977825
200	[5, 5, 5, 5]	89.16668073140927	91.19020889628187
500	[5, 5, 5, 5]	92.34481919004645	91.25003512574585
10	[5, 5, 5, 5, 5]	101.51418913044374	101.61768006118082
50	[5, 5, 5, 5, 5]	92.93343728985309	97.51212720954204
100	[5, 5, 5, 5, 5]	94.22014052561798	96.58742081793025
200	[5, 5, 5, 5, 5]	91.26337129976464	92.52846221703334
500	[5, 5, 5, 5, 5]	94.12047900504645	95.79222395345063
10	[10]	94.89446125201884	94.59451107135897
50	[10]	90.6004428332174	90.73063838423631
100	[10]	89.27596641280347	89.95913863646841
200	[10]	87.30672479665657	88.4290544337715
500	[10]	86.83969226510571	87.6708747136729
10	[10, 10]	97.75746191667206	97.32988967951434
50	[10, 10]	89.42623405228316	94.13251967689877
100	[10, 10]	88.4235783255017	89.49387250630109
200	[10, 10]	87.00315127414768	88.65381313046895
500	[10, 10]	87.15005135416163	87.23873876365867
10	[10, 10, 10]	97.03617073327437	100.87858451149891
50	[10, 10, 10]	90.99799519257516	89.74557959099036
100	[10, 10, 10]	89.3766693950429	89.96980850424224
200	[10, 10, 10]	87.86935092414798	88.28866695446254
500	[10, 10, 10]	84.15314129828255	90.85970232646135
10	[10, 10, 10, 10]	101.32086431056733	101.1330738099248
50	[10, 10, 10, 10]	96.32148761474512	93.21773792445067
100	[10, 10, 10, 10]	91.91066536483363	91.44380792809152
200	[10, 10, 10, 10]	86.17066450939622	88.16327634387822
500	[10, 10, 10, 10]	84.2614492079788	90.54038196272971
10	[10, 10, 10, 10, 10]	101.04648657450285	98.73488077827118
50	[10, 10, 10, 10, 10]	94.82125051877267	92.56574503703793
100	[10, 10, 10, 10, 10]	91.1493895236069	88.780706661794
200	[10, 10, 10, 10, 10]	89.4915329738211	89.65211582868837
500	[10, 10, 10, 10, 10]	85.562486238152	87.09265073497882
10	[20]	94.58866992596938	93.94085036295981
50	[20]	88.96253025220771	93.39560846758593
100	[20]	89.04680672373463	90.92532654250765
200	[20]	86.09136610280132	87.78959545059176
500	[20]	83.75345317944931	88.35055226695248
10	[20, 20]	96.85539205601448	97.7212468734301
50	[20, 20]	89.8195137653364	90.18926785033277
100	[20, 20]	87.10194415160498	90.76893408545321
200	[20, 20]	84.53997547964336	86.67572775636738
500	[20, 20]	82.58040461641217	85.19006970700907
10	[20, 20, 20]	98.38287616187414	99.2262163358422
50	[20, 20, 20]	90.29974562694339	89.33046818151469
100	[20, 20, 20]	87.32150469329542	90.33176507547905
200	[20, 20, 20]	84.84064440154441	86.90079082711173
500	[20, 20, 20]	80.95910949597308	84.76021208594396
10	[20, 20, 20, 20]	98.62756574699985	98.39246379400161
50	[20, 20, 20, 20]	94.72098378255338	94.04456837073853
100	[20, 20, 20, 20]	87.66316745328845	87.83305157443225
200	[20, 20, 20, 20]	85.0042780768387	85.56390177785966
500	[20, 20, 20, 20]	82.56337878302762	87.24582549317637
10	[20, 20, 20, 20, 20]	100.4792374150897	98.09546960922556
50	[20, 20, 20, 20, 20]	91.75101149955042	89.78814401484681
100	[20, 20, 20, 20, 20]	87.935986534366	91.19990135640346
200	[20, 20, 20, 20, 20]	85.48442013286666	89.74045262504912
500	[20, 20, 20, 20, 20]	81.5126680332814	87.23200261126965
